ID;TITLE;LINK
21342;"The Principles of English Versification by Paull F.  Baum (49)";https://www.gutenberg.org/ebooks/21342
13846;"Discours de la méthode by René Descartes (48)";https://www.gutenberg.org/ebooks/13846
73011;"The house at Pooh Corner by A. A.  Milne (48)";https://www.gutenberg.org/ebooks/73011
7241;"Fables of La Fontaine — a New Edition, with Notes by Jean de La Fontaine (48)";https://www.gutenberg.org/ebooks/7241
71031;"Principios e questões de philosophia politica (Vol. 1 of 2) by António Cândido (48)";https://www.gutenberg.org/ebooks/71031
17192;"The Raven by Edgar Allan Poe (48)";https://www.gutenberg.org/ebooks/17192
36020;"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, (48)";https://www.gutenberg.org/ebooks/36020
1564;"Boswell's Life of Johnson by James Boswell (48)";https://www.gutenberg.org/ebooks/1564
69620;"Library of the best American literature (48)";https://www.gutenberg.org/ebooks/69620
57342;"The Lives and Opinions of Eminent Philosophers by Diogenes Laertius (48)";https://www.gutenberg.org/ebooks/57342
60479;"1900; or, The last President by Ingersoll Lockwood (48)";https://www.gutenberg.org/ebooks/60479
9730;"The Pickwick Papers by Charles Dickens (48)";https://www.gutenberg.org/ebooks/9730
23053;"Night of the Living Dead by George A. Romero (48)";https://www.gutenberg.org/ebooks/23053
39293;"The Gentlemen's Book of Etiquette and Manual of Politeness by Cecil B. Hartley (48)";https://www.gutenberg.org/ebooks/39293
27882;"Kościuszko by Monica M.  Gardner (48)";https://www.gutenberg.org/ebooks/27882
26203;"The Adventures of Tom Sawyer by Mark Twain (48)";https://www.gutenberg.org/ebooks/26203
28496;"Introduction to the Science of Sociology by E. W.  Burgess and Robert Ezra Park (48)";https://www.gutenberg.org/ebooks/28496
1726;"Theaetetus by Plato (48)";https://www.gutenberg.org/ebooks/1726
22472;"The Book of the Damned by Charles Fort (48)";https://www.gutenberg.org/ebooks/22472
31543;"A Concise Anglo-Saxon Dictionary by J. R. Clark  Hall (48)";https://www.gutenberg.org/ebooks/31543
72824;"The mystery of the Blue Train by Agatha Christie (48)";https://www.gutenberg.org/ebooks/72824
41562;"The Hanging Stranger by Philip K. Dick (48)";https://www.gutenberg.org/ebooks/41562
27279;"Southern Literature From 1579-1895 by Louise Manly (48)";https://www.gutenberg.org/ebooks/27279
28718;"Les crimes de l'amour by marquis de Sade (47)";https://www.gutenberg.org/ebooks/28718
59844;"The Science of Getting Rich by W. D. Wattles (47)";https://www.gutenberg.org/ebooks/59844
4361;"Memoirs of General William T. Sherman — Complete by William T.  Sherman (47)";https://www.gutenberg.org/ebooks/4361
22566;"Dorothy and the Wizard in Oz by L. Frank  Baum (47)";https://www.gutenberg.org/ebooks/22566
1268;"The Mysterious Island by Jules Verne (47)";https://www.gutenberg.org/ebooks/1268
28920;"War and Peace, Book 01: 1805 by graf Leo Tolstoy (47)";https://www.gutenberg.org/ebooks/28920
61130;"Ritual of the Order of the Eastern Star (47)";https://www.gutenberg.org/ebooks/61130
4791;"Voyage au Centre de la Terre by Jules Verne (47)";https://www.gutenberg.org/ebooks/4791
6852;"Venus in Furs by Ritter von Leopold Sacher-Masoch (47)";https://www.gutenberg.org/ebooks/6852
242;"My Ántonia by Willa Cather (47)";https://www.gutenberg.org/ebooks/242
55822;"Argonauts of the Western Pacific by Bronislaw Malinowski (47)";https://www.gutenberg.org/ebooks/55822
202;"My Bondage and My Freedom by Frederick Douglass (47)";https://www.gutenberg.org/ebooks/202
6647;"Der Zerbrochene Krug by Heinrich von Kleist (47)";https://www.gutenberg.org/ebooks/6647
45305;"The City of God, Volume II by Bishop of Hippo Saint Augustine (47)";https://www.gutenberg.org/ebooks/45305
42290;"A Hundred and Seventy Chinese Poems (47)";https://www.gutenberg.org/ebooks/42290
41214;"Totem and Taboo by Sigmund Freud (47)";https://www.gutenberg.org/ebooks/41214
6686;"The gardener by Rabindranath Tagore (47)";https://www.gutenberg.org/ebooks/6686
9660;"The First Blast of the Trumpet against the monstrous regiment of Women by John Knox (47)";https://www.gutenberg.org/ebooks/9660
21183;"Белые ночи by Fyodor Dostoyevsky (47)";https://www.gutenberg.org/ebooks/21183
3796;"Rilla of Ingleside by L. M.  Montgomery (47)";https://www.gutenberg.org/ebooks/3796
974;"The Secret Agent: A Simple Tale by Joseph Conrad (47)";https://www.gutenberg.org/ebooks/974
7439;"English Fairy Tales (47)";https://www.gutenberg.org/ebooks/7439
42796;"The Box-Car Children by Gertrude Chandler Warner (46)";https://www.gutenberg.org/ebooks/42796
700;"The Old Curiosity Shop by Charles Dickens (46)";https://www.gutenberg.org/ebooks/700
348;"Hesiod, the Homeric Hymns, and Homerica by Hesiod (46)";https://www.gutenberg.org/ebooks/348
14287;"L'île mystérieuse by Jules Verne (46)";https://www.gutenberg.org/ebooks/14287
17154;"The Condition, Elevation, Emigration, and Destiny of the Colored People of the United States (46)";https://www.gutenberg.org/ebooks/17154
30240;"The Big Trip Up Yonder by Kurt Vonnegut (46)";https://www.gutenberg.org/ebooks/30240
8299;"Filipino Popular Tales (46)";https://www.gutenberg.org/ebooks/8299
69683;"Men without women by Ernest Hemingway (46)";https://www.gutenberg.org/ebooks/69683
3178;"The Gilded Age: A Tale of Today by Mark Twain and Charles Dudley Warner (46)";https://www.gutenberg.org/ebooks/3178
74772;"The greatest story in the world, period 3 (of 3) : by Horace G.  Hutchinson (46)";https://www.gutenberg.org/ebooks/74772
42884;"The Philippine Islands, 1493-1898, Volume 33, 1519-1522 by Antonio Pigafetta (46)";https://www.gutenberg.org/ebooks/42884
2449;"The Common Law by Oliver Wendell Holmes (46)";https://www.gutenberg.org/ebooks/2449
28522;"Laura Middleton; Her Brother and her Lover by Anonymous (46)";https://www.gutenberg.org/ebooks/28522
38488;"Folk-Tales of Bengal by Lal Behari Day (46)";https://www.gutenberg.org/ebooks/38488
25703;"Northern Nut Growers Association Report of the Proceedings at the 44th Annual Meeting (46)";https://www.gutenberg.org/ebooks/25703
674;"Plutarch: Lives of the noble Grecians and Romans by Plutarch (46)";https://www.gutenberg.org/ebooks/674
1591;"Protagoras by Plato (46)";https://www.gutenberg.org/ebooks/1591
17700;"The Suppression of the African Slave Trade to the United States of America by W. E. B.  Du Bois (46)";https://www.gutenberg.org/ebooks/17700
17034;"English Fairy Tales by Flora Annie Webster Steel (46)";https://www.gutenberg.org/ebooks/17034
43391;"Appletons' Popular Science Monthly, December 1898 by Various (46)";https://www.gutenberg.org/ebooks/43391
37488;"Asgard Stories: Tales from Norse Mythology by Mabel H. Cummings and Mary H. Foster (46)";https://www.gutenberg.org/ebooks/37488
19;"The Song of Hiawatha by Henry Wadsworth Longfellow (46)";https://www.gutenberg.org/ebooks/19
4240;"Women in Love by D. H.  Lawrence (46)";https://www.gutenberg.org/ebooks/4240
60766;"The Discoverie of Witchcraft by Reginald Scot (46)";https://www.gutenberg.org/ebooks/60766
997;"Divina Commedia di Dante: Inferno by Dante Alighieri (46)";https://www.gutenberg.org/ebooks/997
1112;"The Tragedy of Romeo and Juliet by William Shakespeare (45)";https://www.gutenberg.org/ebooks/1112
21585;"The Secret Garden by Frances Hodgson Burnett (45)";https://www.gutenberg.org/ebooks/21585
41128;"The Kādambarī of Bāṇa by Bāṇa‏ and Bhūṣaṇabhaṭṭa (45)";https://www.gutenberg.org/ebooks/41128
15043;"The Works of the Right Honourable Edmund Burke, Vol. 01 (of 12) by Edmund Burke (45)";https://www.gutenberg.org/ebooks/15043
48225;"Collected Papers on Analytical Psychology by C. G.  Jung (45)";https://www.gutenberg.org/ebooks/48225
53038;"Language: Its Nature, Development and Origin by Otto Jespersen (45)";https://www.gutenberg.org/ebooks/53038
41371;"Erinnerungen an Leo N. Tolstoi by grafinia A. A.  Tolstaia (45)";https://www.gutenberg.org/ebooks/41371
754;"The Story of Mankind by Hendrik Willem Van Loon (45)";https://www.gutenberg.org/ebooks/754
45839;"Dracula by Bram Stoker (45)";https://www.gutenberg.org/ebooks/45839
21181;"Villette by Charlotte Brontë (45)";https://www.gutenberg.org/ebooks/21181
23933;"'Twas the Night Before Christmas by Clement Clarke Moore (45)";https://www.gutenberg.org/ebooks/23933
55998;"London Labour and the London Poor, Vol. 1 by Henry Mayhew (45)";https://www.gutenberg.org/ebooks/55998
26998;"Peter Pan in Kensington Gardens by J. M.  Barrie (45)";https://www.gutenberg.org/ebooks/26998
43302;""The Kingdom of God Is Within You" by graf Leo Tolstoy (45)";https://www.gutenberg.org/ebooks/43302
33504;"Opticks : by Isaac Newton (45)";https://www.gutenberg.org/ebooks/33504
309;"Rhymes of a Rolling Stone by Robert W.  Service (45)";https://www.gutenberg.org/ebooks/309
36238;"The Mantle, and Other Stories by Nikolai Vasilevich Gogol (45)";https://www.gutenberg.org/ebooks/36238
74776;"The early court of Queen Victoria by Clare Jerrold (45)";https://www.gutenberg.org/ebooks/74776
2021;"Nostromo: A Tale of the Seaboard by Joseph Conrad (45)";https://www.gutenberg.org/ebooks/2021
67961;"El arte de amar by Ovid (45)";https://www.gutenberg.org/ebooks/67961
3172;"Fenimore Cooper's Literary Offences by Mark Twain (45)";https://www.gutenberg.org/ebooks/3172
35173;"The Bacchae of Euripides by Euripides (45)";https://www.gutenberg.org/ebooks/35173
7524;"The Germany and the Agricola of Tacitus by Cornelius Tacitus (45)";https://www.gutenberg.org/ebooks/7524
4015;"The Hairy Ape by Eugene O'Neill (45)";https://www.gutenberg.org/ebooks/4015
18247;"The Last Man by Mary Wollstonecraft Shelley (45)";https://www.gutenberg.org/ebooks/18247
3013;"The Birds by Aristophanes (45)";https://www.gutenberg.org/ebooks/3013
2499;"Siddhartha: eine indische Dichtung by Hermann Hesse (45)";https://www.gutenberg.org/ebooks/2499
7213;"My Life and Work by Samuel Crowther and Henry Ford (45)";https://www.gutenberg.org/ebooks/7213
45580;"Woman, Church & State by Matilda Joslyn Gage (45)";https://www.gutenberg.org/ebooks/45580
8813;"Complete Prose Works by Walt Whitman (45)";https://www.gutenberg.org/ebooks/8813
3891;"Memoirs of the Court of Marie Antoinette, Queen of France, Complete by Mme.  Campan (45)";https://www.gutenberg.org/ebooks/3891
36542;"The American Occupation of the Philippines 1898-1912 by James H.  Blount (45)";https://www.gutenberg.org/ebooks/36542
25477;"The Curlytops on Star Island; Or, Camping out with Grandpa by Howard Roger Garis (45)";https://www.gutenberg.org/ebooks/25477
74222;"Demian by Hermann Hesse (45)";https://www.gutenberg.org/ebooks/74222
13042;"Knickerbocker's History of New York, Complete by Washington Irving (45)";https://www.gutenberg.org/ebooks/13042
42053;"Διδαχή των Δώδεκα αποστόλων = Teaching of the Twelve Apostles (44)";https://www.gutenberg.org/ebooks/42053
47677;"Ars Amatoria; or, The Art Of Love by Ovid (44)";https://www.gutenberg.org/ebooks/47677
56528;"Germinal by Émile Zola (44)";https://www.gutenberg.org/ebooks/56528
1977;"Phaedra by Jean Racine (44)";https://www.gutenberg.org/ebooks/1977
33900;"Principles of Orchestration, with Musical Examples Drawn from His Own Works by Rimsky-Korsakov (44)";https://www.gutenberg.org/ebooks/33900
19577;"Art and Heart by Ella Wheeler Wilcox (44)";https://www.gutenberg.org/ebooks/19577
3268;"The Mysteries of Udolpho by Ann Ward Radcliffe (44)";https://www.gutenberg.org/ebooks/3268
28521;"The Power of Mesmerism by Anonymous (44)";https://www.gutenberg.org/ebooks/28521
29895;"Criminal Man, According to the Classification of Cesare Lombroso by Gina Lombroso (44)";https://www.gutenberg.org/ebooks/29895
10679;"The Story of the Other Wise Man by Henry Van Dyke (44)";https://www.gutenberg.org/ebooks/10679
59023;"Index of the Project Gutenberg Works of Immanuel Kant by Immanuel Kant (44)";https://www.gutenberg.org/ebooks/59023
28299;"The Orbis Pictus by Johann Amos Comenius (44)";https://www.gutenberg.org/ebooks/28299
5000;"The Notebooks of Leonardo Da Vinci — Complete by da Vinci Leonardo (44)";https://www.gutenberg.org/ebooks/5000
49908;"Unterm Rad by Hermann Hesse (44)";https://www.gutenberg.org/ebooks/49908
28885;"Alice's Adventures in Wonderland by Lewis Carroll (44)";https://www.gutenberg.org/ebooks/28885
16464;"The Ancient Irish Epic Tale Táin Bó Cúalnge (44)";https://www.gutenberg.org/ebooks/16464
10554;"Right Ho, Jeeves by P. G.  Wodehouse (44)";https://www.gutenberg.org/ebooks/10554
2895;"Following the Equator: A Journey Around the World by Mark Twain (44)";https://www.gutenberg.org/ebooks/2895
20781;"Heidi by Johanna Spyri (44)";https://www.gutenberg.org/ebooks/20781
13701;"The Philippine Islands, 1493-1898 — Volume 07 of 55 (44)";https://www.gutenberg.org/ebooks/13701
57037;"The Prince by Niccolò Machiavelli (44)";https://www.gutenberg.org/ebooks/57037
21339;"The Works of Aphra Behn, Volume I by Aphra Behn (44)";https://www.gutenberg.org/ebooks/21339
13507;"Cuentos de Amor de Locura y de Muerte by Horacio Quiroga (44)";https://www.gutenberg.org/ebooks/13507
2085;"Cyropaedia: The Education of Cyrus by Xenophon (44)";https://www.gutenberg.org/ebooks/2085
664;"The Gutenberg Webster's Unabridged Dictionary: Section I, J, K, and L by Project Gutenberg (44)";https://www.gutenberg.org/ebooks/664
20676;"Genesis (44)";https://www.gutenberg.org/ebooks/20676
54824;"The Secret Doctrine, Vol. 1 of 4 by H. P.  Blavatsky (44)";https://www.gutenberg.org/ebooks/54824
5061;"The Children's Book of Christmas Stories (44)";https://www.gutenberg.org/ebooks/5061
26264;"The Return of the Native by Thomas Hardy (44)";https://www.gutenberg.org/ebooks/26264
20776;"Encyclopedia of Needlework by Thérèse de Dillmont (44)";https://www.gutenberg.org/ebooks/20776
33550;"Encyclopaedia Britannica, 11th Edition, "Bisharin" to "Bohea" by Various (43)";https://www.gutenberg.org/ebooks/33550
40426;"Daddy-Long-Legs by Jean Webster (43)";https://www.gutenberg.org/ebooks/40426
10150;"Dracula's Guest by Bram Stoker (43)";https://www.gutenberg.org/ebooks/10150
17161;"Max und Moritz: Eine Bubengeschichte in sieben Streichen by Wilhelm Busch (43)";https://www.gutenberg.org/ebooks/17161
10381;"The History of a Crime by Victor Hugo (43)";https://www.gutenberg.org/ebooks/10381
218;"C. Iuli Caesaris De Bello Gallico, I-IV by Julius Caesar (43)";https://www.gutenberg.org/ebooks/218
1152;"The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda (43)";https://www.gutenberg.org/ebooks/1152
57628;"The Principles of Psychology, Volume 1 (of 2) by William James (43)";https://www.gutenberg.org/ebooks/57628
2428;"An Essay on Man; Moral Essays and Satires by Alexander Pope (43)";https://www.gutenberg.org/ebooks/2428
29220;"Monday or Tuesday by Virginia Woolf (43)";https://www.gutenberg.org/ebooks/29220
50724;"William Shakespeare: A Critical Study by Georg Brandes (43)";https://www.gutenberg.org/ebooks/50724
8700;"The Evolution of Man by Ernst Haeckel (43)";https://www.gutenberg.org/ebooks/8700
204;"The innocence of Father Brown by G. K.  Chesterton (43)";https://www.gutenberg.org/ebooks/204
57493;"The Natural History of Pliny, Volume 1 (of 6) by the Elder Pliny (43)";https://www.gutenberg.org/ebooks/57493
19406;"Scientific  American, Volume XXXVI., No. 8, February 24, 1877 by Various (43)";https://www.gutenberg.org/ebooks/19406
34089;"The Celestial Omnibus, and Other Stories by E. M.  Forster (43)";https://www.gutenberg.org/ebooks/34089
35461;"A Short History of the World by H. G.  Wells (43)";https://www.gutenberg.org/ebooks/35461
1298;"The Virginian: A Horseman of the Plains by Owen Wister (43)";https://www.gutenberg.org/ebooks/1298
23817;"閱微草堂筆記 by Yun Ji (43)";https://www.gutenberg.org/ebooks/23817
29827;"The Life and Amours of the Beautiful, Gay and Dashing Kate Percival by Kate Percival (43)";https://www.gutenberg.org/ebooks/29827
4018;"Japanese Fairy Tales by Yei Theodora Ozaki (42)";https://www.gutenberg.org/ebooks/4018
28946;"Gulliver's Travels by Jonathan Swift (42)";https://www.gutenberg.org/ebooks/28946
68236;"The colour out of space by H. P.  Lovecraft (42)";https://www.gutenberg.org/ebooks/68236
2776;"The Four Million by O. Henry (42)";https://www.gutenberg.org/ebooks/2776
27238;"Woodworking Tools 1600-1900 by Peter C. Welsh (42)";https://www.gutenberg.org/ebooks/27238
23772;"Devotions Upon Emergent Occasions; Together with Death's Duel by John Donne (42)";https://www.gutenberg.org/ebooks/23772
12949;"Contes Français (42)";https://www.gutenberg.org/ebooks/12949
